SourceTag	ligandid	proteinid	Canonical_Smiles	typeofbinding
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL180423	12135	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CCNC(=O)C5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL368703	12135	CO[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL109605	12135	CC[C@H]([C@@H](C)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL6615	12788	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL360324	12788	CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175905	12788	CC[C@@H]([C@@H](CC1=CC=CC1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175617	12788	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL9225	12788	CC[C@H]([C@H](CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	12788	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL176257	12788	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL362396	12788	CC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175602	12788	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175625	12788	CC[C@@H]([C@@H](CCC1C=CC=C1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL178051	12788	CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL25168	12788	CC[C@@H]([C@@H](C)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL367157	12788	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175607	12788	CC[C@@H]([C@H](CCC1C=CC=C1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL176003	12788	CC[C@H]([C@@H](CC1=CC=CC1)c2ccc(O)cc2)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL180423	12788	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CCNC(=O)C5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL368703	12788	CO[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL109605	12788	CC[C@H]([C@@H](C)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL360324	12135	CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175617	12135	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	12135	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL362396	12135	CC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175602	12135	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL178051	12135	CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL368703	12135	CO[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL360324	12788	CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175617	12788	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#CC5=CC=CC5	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL135	12788	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL362396	12788	CC[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL175602	12788	C[C@]12C[C@H](CCl)[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL178051	12788	CC[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC3=CC=CC3)[C@@H]4CCc5cc(O)ccc5[C@@H]14	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL368703	12788	CO[C@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]13	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69973	12135	[O-]c1ccc(cc1)C2=C(Cc3ccccc23)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69476	12135	CCC1=C(C(=O)c2cc(O)ccc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL412451	12135	CCC1=C(C(C)c2cc(O)ccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL68329	12135	CCC1=C(C(=O)c2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL302275	12135	CCC1C(=C(CC)c2ccc(O)cc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69409	12135	CCC1=C(Cc2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL28032	12135	Oc1ccc2C(=C(Cc2c1)c3ccccc3)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL65843	12135	[O-]c1ccc(cc1)C2=C(c3ccccc3)c4ccccc4C2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL67210	12135	[O-]c1ccc(cc1)C2=C(c3ccccc3)c4ccccc4C2=O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL28330	12135	Oc1ccc2C(=C(C(=O)c2c1)c3ccccc3)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL306439	12135	CCC1C(=C(CC)c2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69829	12135	O=C1C(=C(c2ccccc2)c3ccccc13)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL303224	12135	CCC1=C(Cc2cc(O)ccc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL306878	12135	CCC1C(=C(CC)c2ccc(O)cc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL299556	12135	CC1C(=C(c2ccccc2)c3ccc(O)cc13)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69408	12135	CCC1=C(Cc2cc(O)ccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69973	12788	[O-]c1ccc(cc1)C2=C(Cc3ccccc23)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69476	12788	CCC1=C(C(=O)c2cc(O)ccc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL412451	12788	CCC1=C(C(C)c2cc(O)ccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL68329	12788	CCC1=C(C(=O)c2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL302275	12788	CCC1C(=C(CC)c2ccc(O)cc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69409	12788	CCC1=C(Cc2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL28032	12788	Oc1ccc2C(=C(Cc2c1)c3ccccc3)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL65843	12788	[O-]c1ccc(cc1)C2=C(c3ccccc3)c4ccccc4C2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL67210	12788	[O-]c1ccc(cc1)C2=C(c3ccccc3)c4ccccc4C2=O	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL28330	12788	Oc1ccc2C(=C(C(=O)c2c1)c3ccccc3)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL306439	12788	CCC1C(=C(CC)c2ccccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69829	12788	O=C1C(=C(c2ccccc2)c3ccccc13)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL303224	12788	CCC1=C(Cc2cc(O)ccc12)c3ccccc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL306878	12788	CCC1C(=C(CC)c2ccc(O)cc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL299556	12788	CC1C(=C(c2ccccc2)c3ccc(O)cc13)c4ccccc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL69408	12788	CCC1=C(Cc2cc(O)ccc12)c3ccc([O-])cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46710	19	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-])c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL24608	19	CCC(C(CCO)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45204	19	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3ccccc3C2=O)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL268856	19	CCC(C(CCI)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42569	19	CCCCSCCCc1cc(ccc1O)C(CC)C(CC)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46583	19	CCC(C(CC)c1ccc(O)c(CCCNc2ccc(c3nonc23)[N+](=O)[O-])c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL26298	19	CCCCCOC(=O)C(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42957	19	CCC(C(CC)c1ccc(O)c(CCCNS(=O)(=O)c2cccc3c(cccc23)N(C)C)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL298101	19	CCC(C(COCCOCCCl)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43045	19	CCCCSCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL291275	19	CCC(C(CSCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL40111	19	CCC(C(CSCCCCCCCNS(=O)(=O)c1cccc2c(cccc12)N(C)C)c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL267937	19	CCC(C(CC)c1ccc(O)c(I)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL428117	19	CCC(C(CC)c1ccc(O)c(c1)N=[N+]=[N-])c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46757	19	CCC(C(CC(=O)OC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47234	19	CCC(C(CCOCCOCCCl)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47017	19	CCC(C(CSCCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43221	19	CCCCSCCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297841	19	CCC(C(CSCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42212	19	CCC(C(CC)c1ccc(O)c(CCCO)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42189	19	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3cccc(N)c3C2=O)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45086	19	CCC(C(CSCCCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL295299	19	CCC(C(CI)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46850	19	CCC(C(CC)c1ccc(O)c(CCCOCc2ccccc2)c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL298216	19	CCC(C(CC)c1ccc(O)c(CCCOc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL412647	19	CCC(C(CC)c1ccc(O)c(CCCOC)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45436	19	CCC(C(CC)c1ccc(O)c(CCCNc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL26394	19	CCCCCOC(=O)CC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL289699	19	CCC(C(CSCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42346	19	CCC(C(CSCCCCCCCN1C(=O)c2ccccc2C1=O)c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297586	19	CCC(C(C)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42348	19	CCC(C(CSCCCCN1C(=O)c2ccccc2C1=O)c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL298332	19	CCC(C(CO)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43224	19	CCC(C(CC)c1ccc(O)c(CC=C)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL6615	19	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL24105	19	CCC(C(C(=O)OC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL294950	19	CCC(C(CSCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46710	174	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-])c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL24608	174	CCC(C(CCO)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45204	174	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3ccccc3C2=O)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL268856	174	CCC(C(CCI)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42569	174	CCCCSCCCc1cc(ccc1O)C(CC)C(CC)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46583	174	CCC(C(CC)c1ccc(O)c(CCCNc2ccc(c3nonc23)[N+](=O)[O-])c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL26298	174	CCCCCOC(=O)C(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42957	174	CCC(C(CC)c1ccc(O)c(CCCNS(=O)(=O)c2cccc3c(cccc23)N(C)C)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL298101	174	CCC(C(COCCOCCCl)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43045	174	CCCCSCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL291275	174	CCC(C(CSCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL40111	174	CCC(C(CSCCCCCCCNS(=O)(=O)c1cccc2c(cccc12)N(C)C)c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL267937	174	CCC(C(CC)c1ccc(O)c(I)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL428117	174	CCC(C(CC)c1ccc(O)c(c1)N=[N+]=[N-])c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46757	174	CCC(C(CC(=O)OC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47234	174	CCC(C(CCOCCOCCCl)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL47017	174	CCC(C(CSCCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL43221	174	CCCCSCCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL297841	174	CCC(C(CSCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42212	174	CCC(C(CC)c1ccc(O)c(CCCO)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42189	174	CCC(C(CC)c1ccc(O)c(CCCN2C(=O)c3cccc(N)c3C2=O)c1)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45086	174	CCC(C(CSCCCCCCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL295299	174	CCC(C(CI)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL46850	174	CCC(C(CC)c1ccc(O)c(CCCOCc2ccccc2)c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL298216	174	CCC(C(CC)c1ccc(O)c(CCCOc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL412647	174	CCC(C(CC)c1ccc(O)c(CCCOC)c1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL45436	174	CCC(C(CC)c1ccc(O)c(CCCNc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])c1)c3ccc(O)cc3	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL26394	174	CCCCCOC(=O)CC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL289699	174	CCC(C(CSCCNc1ccc(c2nonc12)[N+](=O)[O-])c3ccc(O)cc3)c4ccc(O)cc4	competitive
chembl_competitive_nonzero_withchemblid_proteinseq_tid_5_8.txt_noHTS	CHEMBL42346	174	CCC(C(CSCCCCCCCN1C(=O)c2ccccc2C1=O)c3ccc(O)cc3)c4ccc(O)cc4	competitive
