BindingDB	Canonical_Smiles	IC50	PubChem
50125008	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@@]([H])(C([H])([H])c2c3c(c([H])c([H])c([H])c3[H])n([H])c2[H])C(=O)N([H])C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4	2	44375986
50125023	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C(=O)N([H])C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3	2	44376257
50124989	S(=O)(=O)(c1c([H])c([H])c(F)c([H])c1[H])N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	2	44376074
50124999	S(=O)(=O)(c1c([H])c([H])c([H])c(c([H])c([H])c([H])c2[H])c12)N3C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4)C(=O)C3([H])[H]	2	44376343
50125009	S(=O)(=O)(N1C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c2sc([H])c([H])n2)C(=O)C1([H])[H])c3c([H])c([H])c([H])c(non4)c34	2	44376416
50123412	N1(C(=O)C([H])([H])Oc(c([H])c(c([H])c2[H])OC([H])(C([H])([H])C3([H])[H])C([H])([H])C([H])([H])N3C(C([H])([H])[H])=[N+]([H])[H])c12)C([H])([H])c4c([H])c(c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c5[H])c5n4C([H])([H])C([H])([H])[H]	2	10141105
50122474	c1(O[H])c(c([H])c(O[H])n1c2c([H])c([H])c(c([H])c2[H])c3c([H])c([H])c([H])c([H])c3S(N([H])[H])(=O)=O)C(=C([H])[H])c4c([H])c([H])c([H])c(c4[H])C(N([H])[H])=[N+]([H])[H]	2	91932167
50084617	S(=O)(=O)(C([H])([H])C([O-])=O)N(C([H])([H])c(c([H])c([H])c(c([H])c([H])c1C(N([H])[H])=[N+]([H])[H])c2c1[H])c2[H])c3c([H])c([H])c(c([H])c3[H])OC([H])(C([H])([H])C([H])([H])N4C(C([H])([H])[H])=[N+]([H])[H])C([H])([H])C4([H])[H]	2	9807238
35298	c1([H])c(\N=C(/N([H])C(c2c([H])c([H])c(C(=O)[O-])c([H])c2[H])=O)\N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3=O)c([H])c([H])c(oc(C([H])([H])[H])c5[H])c15	2	44473082
50124995	S(=O)(=O)(c1c([H])c([H])c(Cl)c([H])c1[H])N2C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c3sc([H])c([H])n3)C(=O)C2([H])[H]	2	44376100
50142096	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])c(c([H])c([H])c([H])c3C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H])c3[H])C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	2	44387120
130531	c1([H])c(N2C(=O)O[C@@]([H])(C([H])([H])N([H])C(=O)c3sc(Br)c([H])c3[H])C2([H])[H])c([H])c([H])c(N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c1F	2	58777699
50374312	N([H])(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c1oc2c(c([H])c([H])c([H])c2[H])n1)=O)C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])N([H])S(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])(=O)=O	2	44453827
50374313	N([H])(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c1sc2c(c([H])c([H])c([H])c2[H])n1)=O)C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])N([H])S(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])(=O)=O	2	9917846
50328701	N1(C(=O)C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C1([H])[H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c3sc([H])c([H])n3)=O	2	10099218
50374337	N([H])(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c1sc([H])c([H])n1)=O)C(=O)[C@@]([H])(C([H])([H])c2c(c([H])c([H])c([H])c3[H])c3n([H])c2[H])N([H])S(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])(=O)=O	2	44453241
50374359	N([H])(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c1sc([H])c([H])n1)=O)C(=O)[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])N([H])S(=O)(C([H])([H])[H])=O	2	44453414
50374361	N([H])(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])[H])C(c1sc([H])c([H])n1)=O)C(=O)[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N([H])S(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])(=O)=O	2	44453240
50358991	c1([H])c(C(=O)[O-])c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	2	57403638
50358970	c1([H])c(C([O-])=O)c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	2	25051278
50249364	c1([H])c(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C(=O)N([H])c3c([H])c([H])c(Cl)c([H])c3C(N([H])c4nc([H])c(Cl)c([H])c4[H])=O)c([H])c([H])c1C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H]	2	44565760
50249125	c1([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])=[N+]([H])[H]	2	10299568
50193872	c1([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N4C([H])([H])C([H])([H])C([H])(C([O-])=O)C([H])([H])C4([H])[H])=[N+]([H])[H]	2	44419084
50249168	c1([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])=[N+]([H])[H]	2	18727840
50193849	c1([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C(=O)N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3C(N([H])c4nc([H])c(Cl)c([H])c4[H])=O)c([H])c([H])c1C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H]	2	44419109
50249115	c1([H])c([H])c(C(=O)N([H])c2c([H])c(Cl)c([H])c([H])c2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H]	2	44565598
50249325	c1([H])c([H])c(C(=O)N([H])c2c([H])c([H])sc2C(N([H])c3nc([H])c(Cl)c([H])c3[H])=O)c([H])c([H])c1C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H]	2	18728144
50142175	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])N(C([H])([H])[H])C3=[N+]([H])C([H])([H])C([H])([H])N3[H])C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	2	18727833
50142145	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C(N([H])[H])=[N+]([H])[H])C(=O)N([H])c3c([H])c([H])c(Cl)c([H])n3	2	44385779
50140443	c1(C(=O)N([H])c(c([H])c([H])c2C(N(C([H])([H])[H])C([H])([H])[H])=[N+]([H])[H])c(F)c2[H])nnnn1c3c([H])c([H])c(c([H])c(Cl)c([H])c4[H])c4c3[H]	2	21366482
50149927	C(=O)(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(C([H])([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])n2)N([H])C(=O)c3c([H])c([H])c(c([H])c3[H])c4c([H])c([H])c([H])c([H])c4C([H])([H])[N+]5([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H]	2	44393392
50140380	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2c3c([H])c([H])c([H])c([H])c3C([H])([H])[N+]([H])([H])[H])c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4F	2	44274089
50140386	c1(c([H])c(C([H])([H])[H])nn1c2c([H])c([H])c(c([H])c(Cl)c([H])c3[H])c3c2[H])C(=O)N([H])c(c([H])c([H])c4c5c([H])c([H])c([H])c([H])c5C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(F)c4[H]	2	44274017
50140371	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2N3C([H])([H])C([H])([H])OC([H])([H])C3=O)c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4F	2	44274046
50140370	n1(nc(C([H])([H])[H])c([H])c1C(=O)N([H])c(c([H])c([H])c2N3C([H])([H])C([H])([H])OC([H])([H])C3=O)c(F)c2[H])c4c([H])c5c(c([H])c([H])c([H])c5[H])c([H])c4S(C([H])([H])[H])(=O)=O	2	10391999
50140434	c1(C(=O)N([H])c(c([H])c([H])c2C(=[N+]([H])[H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(F)c2[H])c([H])c(C(F)(F)F)nn1c4c([H])c([H])c(c([H])c(Cl)c([H])c5[H])c5c4[H]	2	21366652
50124990	S(=O)(=O)(c1c([H])c([H])c([H])c(c([H])c([H])c([H])n2)c12)N3C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)c4sc([H])c([H])n4)C(=O)C3([H])[H]	2	44376417
50140415	c1(C(=O)N([H])c(c([H])c([H])c2C3=NC([H])([H])C([H])([H])N3C([H])([H])[H])c(F)c2[H])c([H])c(C(F)(F)F)nn1c4c([H])c([H])c(c([H])c(Cl)c([H])c5[H])c5c4[H]	2	21366645
35756	[C@@]1([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(c2n([H])c(c([H])c([H])c(Cl)c3[H])c3c2C(=O)[H])=O)[C@]([H])(N([H])C(c4nc(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C5([H])[H])c5s4)=O)C1([H])[H]	2.0999999	16660960
50114469	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N([H])c3c([H])c([H])c(Br)c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H])c([H])c2[H]	2.0999999	9959604
50304619	c1(Cl)c([H])c2c(c([H])c(S(=O)(=O)C([H])([H])[C@@]([H])(O[H])C(N3C([H])([H])C([H])([H])C([H])(N4C(=O)n5c(c([H])nc5C([H])([H])[H])C4([H])[H])C([H])([H])C3([H])[H])=O)c([H])c2[H])c([H])c1[H]	2.0999999	46196561
50358976	c1(C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	2.0999999	25050946
50087637	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N2C(N([H])[H])=[N+]([H])[H])C2([H])[H])N([H])S(=O)(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3C([O-])=O)=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	2.0999999	44377558
50392592	[S@](=NC(=O)C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(c(c([H])c([H])c1C(=O)N([H])c(c(C(N([H])c2c([H])c([H])c(Cl)c([H])n2)=O)c([H])c3Cl)c([H])c3[H])c([H])c1[H])(=C([H])[H])[O-]	2.0999999	91538773
50093066	S(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(=O)(=O)N([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(=O)C(=O)N([H])C([H])([H])C(OC([H])([H])C([H])([H])[H])=O	2.1300001	44314181
50087634	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])C([H])(C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N2C(N([H])[H])=[N+]([H])[H])N([H])S(C([H])([H])c(c([H])c([H])c([H])c3C(OC([H])([H])[H])=O)c3[H])(=O)=O)=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	2.2	44377320
50255577	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	2.2	44571090
50317098	c1(Cl)c([H])c2c(c([H])c(S(C([H])([H])[C@@]([H])(O[H])C(=O)N3C([H])([H])C([H])([H])C([H])(N4C(=O)N([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])(=O)=O)c([H])c2[H])c([H])c1[H]	2.2	11641515
50340872	C([H])([H])([H])C(C(=O)[O-])(Oc(c([H])c1N([H])C(=O)c(s2)nc(c2C3([H])[H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])[H])c([H])c([H])c1N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)C([H])([H])[H]	2.2	53242224
50103671	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c([H])c2[H])N([H])C(C([H])([H])Oc(c(O[H])c([H])c([H])c3C(N([H])[H])=[N+]([H])[H])c3[H])=O	2.2	9932927
35743	[C@@]1([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(c2n([H])c(c([H])c([H])c(Cl)c3[H])c3c2[H])=O)[C@]([H])(N([H])C(c4nc(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C5([H])[H])c5s4)=O)C1([H])[H]	2.3	9808346
50317107	c1(Cl)c([H])c2c(c([H])c(S(C([H])([H])[C@@]([H])(O[H])C(=O)N3C([H])([H])C([H])([H])C([H])(N4C(c5c(c([H])c([H])c([H])c5[H])C4([H])[H])=O)C([H])([H])C3([H])[H])(=O)=O)c([H])c2[H])c([H])c1[H]	2.3	11562571
50358995	c1([H])c(C(=O)[O-])c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nc([H])c(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C4([H])[H])s3	2.3	25052257
50142122	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])c3c([H])c([H])c([H])c(N([H])C([H])([H])[H])c3[H])C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	2.3	44387041
50255205	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	2.3	44570770
50142150	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])C([H])([H])[N+]3(C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])C(=O)N([H])c4c([H])c([H])c(Cl)c([H])n4	2.3	44386540
26359	c1(c(n([H])c([H])c2Cl)c2c([H])c([H])c1[H])[N+]([H])=C([C@]([H])(C(N(C([H])([H])[H])C([H])([H])[H])=O)C#N)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(N(C([H])([H])C([H])([H])C4([H])[H])C4([H])[H])=O)C3=O	2.4000001	91096682
50358992	c1([H])c(C(=O)[O-])c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])c2nc([H])c(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])s3	2.4000001	57400114
50392595	S(=NC(=O)\C([H])=N\C([H])([H])C([H])([H])[H])(c(c([H])c([H])c1C(=O)N([H])c(c(C(N([H])c2c([H])c([H])c(Cl)c([H])n2)=O)c([H])c3Cl)c(OC([H])([H])[H])c3[H])c([H])c1[H])(C([H])[H])[O-]	2.4000001	91970964
50340868	O(C([H])([H])C(=O)[O-])c(c([H])c1N([H])C(=O)c(s2)nc(c2C3([H])[H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])[H])c([H])c([H])c1N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O	2.5	54584250
50255207	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	2.5	44570772
12999	c1(N(C(=O)C([H])([H])OC2([H])[H])C2([H])[H])c([H])c([H])c(N3C([H])([H])[C@]([H])(C([H])([H])N([H])C(c4sc(Cl)c([H])c4[H])=O)OC3=O)c([H])c1N([H])[H]	2.5	11583256
50114454	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N([H])c3c([H])c(c([H])c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H])C(F)(F)F)c([H])c2[H]	2.5	22596324
50114466	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c(c([H])c([H])c2C(=O)N([H])c3c([H])c(c([H])c([H])c3Oc(c([H])c([H])c([H])c4C(N([H])[H])=[N+]([H])[H])c4[H])C(OC([H])([H])[H])=O)c([H])c2[H]	2.5	22596389
50255159	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	2.5999999	44570706
50443860	S(N([H])[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])c2c([H])c(c3c([H])c([H])c(Cl)s3)on2)(c(c([H])c([H])c4[H])c(C([H])([H])C([H])([H])[H])c4N5C([H])([H])C([H])([H])OC([H])([H])C5=O)(=O)=O	2.5999999	66911194
50087639	N1(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])C([H])(C([H])([H])C([H])([H])N2C(N([H])[H])=[N+]([H])[H])C([H])([H])C2([H])[H])N([H])S(=O)(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3n4c([H])nnn4)=O)[C@@]1([H])O[H])C(N([H])[H])=[N+]([H])[H]	2.5999999	44377546
50113611	S(N([H])[H])(=O)(=O)c1c([H])c([H])c([H])c([H])c1c2c([H])c([H])c(c(F)c2[H])N([H])C(=O)\C(\F)=C(\C([H])([H])[H])/c3c(N([H])[H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c3[H]	2.5999999	44284803
50340876	C1([H])([H])C([H])([H])C1(C(=O)[O-])C([H])([H])Oc(c([H])c2N([H])C(=O)c(s3)nc(c3C4([H])[H])C([H])([H])C([H])([H])[N@+]4([H])C([H])([H])[H])c([H])c([H])c2N([H])C(c5c([H])c6c(c([H])c([H])c(Cl)c6[H])n5[H])=O	2.7	54585238
50328705	c1([H])c(N([H])C([H])([H])c2nc3c(c([H])c([H])c([C@@](C([H])([H])[H])([N+]([H])([H])C([H])([H])C(=O)[O-])C(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])=O)c3[H])n2C([H])([H])[H])c([H])c([H])c(C(=[N+]([H])[H])N([H])[H])c1[H]	2.7	9826322
50149973	C(=O)(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(C([H])([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])n2)N([H])C(=O)c3c([H])c([H])c(c([H])c3[H])c4c([H])c([H])c([H])c([H])c4C([H])([H])[N+]5([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H]	2.7	44393388
50392589	S(=NC(=O)\C([H])=N\C([H])([H])C([H])([H])[H])(c(c([H])c([H])c1C(=O)N([H])c(c(C(N([H])c2c([H])c([H])c(Cl)c([H])n2)=O)c([H])c3Cl)c([H])c3[H])c([H])c1[H])(C([H])[H])[O-]	2.7	91970961
8299	c1([H])c(N2C(=O)O[C@@]([H])(C([H])([H])N([H])C(=O)c3sc(Cl)c([H])c3[H])C2([H])[H])c([H])c([H])c(N(C([H])([H])C4([H])[H])C(=O)C([H])([H])C4([H])[H])c1F	2.8	90654080
50142092	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])c3c([H])c([H])c([H])c([H])c3N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N([H])c5c([H])c([H])c(Cl)c([H])n5	2.8	44385783
50142127	c1(c([H])c(Cl)c([H])c([H])c1N([H])C(=O)c2c([H])c([H])c(c([H])c2[H])c3c([H])c([H])c([H])c([H])c3N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N([H])c5c([H])c([H])c(Cl)c([H])n5	2.8	44386929
50358981	c1(C(=O)[O-])c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C4([H])[H])s3	2.9000001	25051277
50149968	C(=O)(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(C([H])([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])n2)N([H])C(=O)c3c([H])c([H])c(c([H])c3[H])c4c([H])c([H])c([H])c([H])c4C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H]	2.9000001	44393407
50358987	c1([H])c(C(=O)[O-])c([H])c([H])c(C([H])([H])N([H])C(=O)c2sc(Cl)c([H])c2[H])c1N([H])C(=O)c3nc4c(C([H])([H])[N@@+]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])F)C([H])([H])C4([H])[H])s3	2.9000001	57401916
81695	C1([H])([H])[C@]([H])(C(N([H])c2c([H])c([H])c(c3c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c([H])c3[H])c([H])c2F)=O)N(C(N([H])c4c([H])c([H])c(Cl)c([H])c4[H])=O)C([H])([H])C1=O	2.9000001	16749189
50255204	[N@@+]1([H])(C([H])([H])[H])C([H])([H])c2c(nc(C(=O)N([H])[C@]3([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])N([H])C(c4c([H])c5c(c([H])c([H])c(Cl)c5[H])n4[H])=O)s2)C([H])([H])C1([H])[H]	2.9000001	44570769
35300	c1([H])c(\N=C(/N([H])C(c2c([H])c([H])c(C(ON(C([H])([H])[H])C([H])([H])[H])=O)c([H])c2[H])=O)\N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3=O)c([H])c([H])c(oc(C([H])([H])[H])c5[H])c15	3	44473084
35303	c1([H])c(\N=C(/N([H])C(c2c([H])c([H])nc([H])c2[H])=O)\N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3=O)c([H])c([H])c(oc(C([H])([H])[H])c5[H])c15	3	44473087
35762	[C@@]1([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(c2c([H])c(c([H])c([H])c(Cl)c3[H])c3c([H])n2)=O)[C@]([H])(N([H])C(c4nc(C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C5([H])[H])c5s4)=O)C1([H])[H]	3	44520921
